latitude,longitude,uuid,gattung_botanisch,gattung_deutsch,art_botanisch,art_deutsch,alleebaum,hoehe,stammdurchmesser,stammumfang,kronendurchmesser,baumpatenschaft
54.1020776770987,12.167919136576,4ae39c46-7619-4935-a074-0882320a7a22,Tilia,Linde,Tilia cordata,Winter-Linde,1,14.00,65.00,204.20,12.00,0
54.1541445467455,12.0823807858722,58626528-4188-4f61-8a9a-729d46df041b,Tilia,Linde,Tilia species,Linde,0,13.00,40.00,125.66,13.00,0
54.1541617020618,12.082951111715,95b825e3-de13-4be4-8152-983cd2ad5377,Tilia,Linde,Tilia species,Linde,0,12.00,35.00,109.96,10.00,0
54.1012656481755,12.0878818857076,75138f24-3724-4344-bc98-828a199d556f,Pinus,Kiefer,Pinus cembra,Zirbelkiefer,0,4.00,20.05,63.00,5.20,0
54.1021801564164,12.1670746843224,0db905f6-cdd6-451d-96f2-20eb20be079b,Populus,Pappel,Populus nigra „Italica“,Pyramiden-Pappel „Italica“,0,22.00,107.00,336.15,8.00,0
54.1747541763187,12.0894058528142,9a69099f-8694-4e8b-b8ad-c2e22653bcef,Pinus,Kiefer,Pinus nigra,Schwarz-Kiefer,0,1.50,8.00,25.13,1.50,0
54.1747920245118,12.0893688321469,0cbad17d-f58a-4ea1-aeb8-9759ce11f921,Betula,Birke,Betula pendula,Sand-Birke,0,6.00,7.00,21.99,1.50,0
54.1749917189269,12.0891731844036,83f42af6-f7a8-41bb-9b1b-cb47a978c900,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,8.00,25.13,1.50,0
54.1750533538823,12.089053094187,f219de53-a72c-493d-a982-9e9b1c65fba7,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,8.00,25.13,1.50,0
54.1408836314665,12.1693619557971,4d356983-2385-416a-a0ba-bd6e3ce0e5b7,Fraxinus,Esche,Fraxinus species,Esche,1,7.00,12.00,37.70,4.00,0
54.1751055669695,12.0891304392027,0d20e96a-eff8-4614-90bf-dfa6fece08b8,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,8.00,25.13,1.50,0
54.1751995324699,12.0890124903892,cc1283d9-a89a-49a4-aaff-1ed5afcdc269,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,8.00,25.13,1.50,0
54.1173583070162,12.1480122780657,9ba7ee63-629a-47ba-ac31-e25659b3e918,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,30.00,94.25,7.00,0
54.1172863315502,12.1482151116652,984c2e58-e0a3-4e83-9377-cb78b5ee085c,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,30.00,94.25,7.00,0
54.1173237565826,12.1481098465779,33afe0e5-dc92-4e09-9c2f-77ec6e0020c4,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,30.00,94.25,7.00,0
54.1173957238004,12.1479028809175,5f451f61-47d9-47a1-a0b8-a0a9bcd79fe5,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,30.00,94.25,7.00,0
54.1915820607093,12.2099558364891,266afc61-5e78-4fe0-86c6-9e2743deb51b,Betula,Birke,Betula pendula,Sand-Birke,0,18.00,32.15,101.00,8.00,0
54.0945185793115,12.1673419985587,33e0cb2e-2de1-497e-97ed-42076c631326,Tilia,Linde,Tilia cordata,Winter-Linde,1,9.00,28.00,87.96,6.50,0
54.0927181664163,12.1505906012515,7b4a4fe6-d9e0-4248-83bb-a69a368a64ba,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,10.00,31.42,2.20,0
54.092726086102,12.1504277724796,0c258b79-3cc5-472a-96d2-be557351b282,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,15.00,47.12,3.00,0
54.0926156838744,12.1504927024845,2ccb53a7-2ad1-47f0-89e1-ef832d1b9e8e,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,9.00,28.27,2.00,0
54.0928105053181,12.1505336402203,d8279bf4-ea44-4f01-b3e1-2c6872c36003,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,5.50,9.00,28.27,2.00,0
54.0926657002864,12.1505392885302,3d0f3556-7606-480e-bf11-fd271ada29bb,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,9.00,28.27,2.30,0
54.0926424683766,12.1506364787235,30114777-5132-495b-aa6a-7a3e7b073f32,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,10.00,31.42,2.50,0
54.0926285694114,12.1505621780528,3b8ff194-7fc4-43de-9cf7-8fc44da15af1,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,9.00,28.27,1.50,0
54.0928443046734,12.1505143440793,8c159b3b-a040-40d6-9910-150c76f9b4a5,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,4.50,9.00,28.27,2.00,0
54.0926815886064,12.15061406465,e1d964f0-4f8a-4bbf-9d62-c6f2174ee159,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,7.50,15.00,47.12,3.00,0
54.0928293856254,12.1504387364488,a5714fc2-98cc-4d42-b363-0aa7f31a2d7a,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.50,9.00,28.27,1.00,0
54.0926510020182,12.1504729963322,c0145a94-ac6f-448d-a71f-7bc413b0a0dc,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,8.00,25.13,1.50,0
54.0927727605558,12.1505571837562,e46ce756-1d31-42db-bb58-092ff40d1b03,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.50,10.00,31.42,2.00,0
54.0928159577952,12.1503691448209,20b067c8-57f5-4b35-86a1-0df24e20bc85,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,10.00,31.42,2.00,0
54.0926874864138,12.1504493862784,0da8fc22-0d60-4132-9002-11a5c07e9e42,Carpinus,Hain-/Weißbuche,Carpinus betulus,Gemeine Hainbuche,0,6.00,8.00,25.13,1.50,0
54.1918704020193,12.2099492930923,b27db410-b0b9-450d-bf7c-8aba2a443119,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,16.00,35.01,110.00,5.00,0
54.192951825271,12.1520847965491,efb9ff01-0f85-4b13-a189-4737f0183c34,Picea,Fichte,Picea abies,Gemeine Fichte,0,9.00,24.83,78.00,4.00,0
54.1915131927713,12.2093761523258,96c33a51-965f-41c3-8fba-185d274c782c,Taxus,Eibe,Taxus baccata,Gemeine Eibe,0,7.00,24.51,77.00,5.00,0
54.1916633991205,12.2083563429443,75e156f8-4148-4315-bfcf-dee82cc6cf7e,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,19.00,41.06,129.00,8.00,0
54.1916651400566,12.2084314160553,2c7c649b-d103-4385-9cb6-f90b3e49a220,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,20.00,39.15,123.00,5.00,0
54.1918814877099,12.2085042345634,a6be4132-ab1a-474e-b7c3-1d608033d565,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,21.00,42.65,134.00,5.00,0
54.1919545295342,12.2085518825896,11c1af33-81f7-4827-ab99-954f79ea3d37,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,21.00,52.20,164.00,5.00,0
54.1919692472745,12.2085956748636,2a2c1370-1ed9-4afc-b9dd-1e781db19f84,Larix,Lärche,Larix decidua,Europäische Lärche,0,22.00,39.79,125.00,8.00,0
54.1919040762342,12.2086166201061,56ca3207-51f6-42db-b73e-ac4f8d251b95,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,20.00,33.42,105.00,5.00,0
54.0958639026926,12.0998988365871,87e76ad6-7b88-4193-8daa-ec1b116ecc7b,Tilia,Linde,Tilia cordata „Greenspire“,Winter-Linde „Greenspire“,0,6.00,6.37,20.00,1.00,0
54.1766623519254,12.0883161958211,285f3d9a-1da1-4a0e-be86-c6cb1aea962b,Quercus,Eiche,Quercus x turneri „Pseudoturneri“,Immergrüne-Eiche „Pseudoturneri“,1,5.00,6.37,20.00,1.00,0
54.1918801213929,12.2100968702429,0f2eb10e-c4c2-4185-90b6-4b5795e1c371,Picea,Fichte,Picea pungens „Glauca“,Blau-Fichte „Glauca“,0,8.00,25.46,80.00,4.00,0
54.1766031118446,12.0883326984286,117dbc6a-e2c0-4de8-84da-dc40d1e41987,Quercus,Eiche,Quercus x turneri „Pseudoturneri“,Immergrüne-Eiche „Pseudoturneri“,1,8.00,20.00,62.83,5.00,0
54.0792951959259,12.0988826154611,52047e6c-b2d1-499f-a345-c5f58f599be5,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,18.00,56.55,1.00,0
54.0793238048593,12.099050958432,cac8ef36-caa5-46fa-9b06-5af767f465cb,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,18.00,56.55,1.00,0
54.0793593245851,12.0992005315271,78632a22-5a75-480e-8919-76587732f31d,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,18.00,56.55,1.00,0
54.0793895176916,12.0993488404533,5036d198-f7c0-445d-ac0f-247867d22d20,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,18.00,56.55,1.00,0
54.079431471019,12.0995414828632,7ae93230-fff5-473b-a31c-eb815a800734,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,18.00,56.55,1.00,0
54.1930053594573,12.1434989582355,4eecd98d-fced-4fd1-8384-1729eab829a5,Gruppenbäume,Gruppenbäume,Weichholz-Weidenbestand,Weichholz-Weidenbestand,0,13.00,17.83,56.00,5.00,0
54.1930831833929,12.1436026337065,0c46709c-97f2-4dde-b2b0-4ad0479bb05d,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,19.00,74.17,233.00,11.00,0
54.1938724334074,12.1504259178786,5918431e-29de-4e6b-882a-4fac17a01b34,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,13.00,26.42,83.00,7.00,0
54.1938120335312,12.1505274413018,3d65e5f5-12da-42e3-99e5-f34da57c34d7,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,20.00,54.11,170.00,9.00,0
54.1938444914192,12.1506926729728,3e089862-78fb-400a-bcb4-e35c1dbfa6eb,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,7.00,23.87,75.00,6.00,0
54.1939060879196,12.1506416982148,b5cc9212-ab56-47a7-a604-860fc8e9efce,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,23.00,70.03,220.00,12.00,0
54.1942711964951,12.1509670791859,3a8bbe87-e9ee-4512-a0e9-7be15bbf05f3,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,21.00,51.25,161.00,9.00,0
54.119353320313,12.1398354370469,aed92941-b248-4f5c-af34-18aab231508a,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,14.00,45.84,144.00,9.00,0
54.1942760889043,12.1510290560301,93610fcf-9cd3-48fe-a386-c9c5bf970dfe,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,16.00,29.92,94.00,8.00,0
54.1942774334221,12.1511341176651,afd6a9ac-73c8-4df7-ab1c-92696d6ffe77,Betula,Birke,Betula pendula,Sand-Birke,0,20.00,28.01,88.00,5.00,0
54.1941874999215,12.1510974668339,d94cda07-334b-40c5-962b-1f338bd88cd0,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,24.00,47.75,150.00,8.00,0
54.1942831897134,12.1511843512816,62c63bda-4cd5-46e0-a4a6-52a423a19e94,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,20.00,31.19,98.00,8.00,0
54.1942765080082,12.1512880195445,497b0d77-d2af-4746-9a0b-e49921521378,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,28.00,59.84,188.00,17.00,0
54.194102800307,12.1512337648488,8fb0f2a6-5a92-4fed-b333-7428966b904b,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,24.00,92.63,291.00,16.00,0
54.1941370211426,12.1513287758659,39bf3677-bb6c-49a3-9b1c-ce6e03684898,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,23.00,47.75,150.00,10.00,0
54.1942477436122,12.1520027101559,5cad1f39-5bdb-4414-8e2b-e6da87ce961e,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,28.00,66.53,209.00,15.00,0
54.1941895709478,12.1520062036045,5bbbaea7-f52b-45d5-9d1a-3d1d302cf52a,Betula,Birke,Betula pendula,Sand-Birke,0,18.00,22.92,72.00,5.00,0
54.1939452289504,12.1521090436561,e7dee922-487f-4c78-8bef-9795e6b66d23,Salix,Weide,Salix caprea,Sal-Weide,0,13.00,32.47,102.00,5.00,0
54.1938993562424,12.1522447267728,d01a9ce7-6332-4873-9445-e9331eb52b53,Salix,Weide,Salix caprea,Sal-Weide,0,10.00,44.88,141.00,10.00,0
54.1146264262277,12.0637713082898,622bbfdf-b128-43d8-b1c2-cf5a359f7c17,Tetradium,Stinkesche,Tetradium daniellii,Samthaarige Stinkesche,0,6.00,8.59,27.00,1.50,0
54.1931841312636,12.1437183462578,28db8fe8-838d-49e6-ab1e-dbf73019c32d,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,24.00,61.12,192.00,11.00,0
54.1932419684809,12.1439421841757,48691629-937a-406f-a0c1-002c4757c459,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,0,13.00,26.74,84.00,6.00,0
54.1932545547119,12.1439432630247,3175ea9c-f634-4185-bf5f-0135e668cc55,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,0,13.00,28.97,91.00,6.00,0
54.1932772626563,12.1439378017423,d147f7d7-594c-4ded-9e74-f93b012f53e8,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,0,11.00,20.69,65.00,5.00,0
54.1942015081795,12.1519345927201,4de1a090-0c8c-4d0d-810b-9302866173fb,Betula,Birke,Betula pendula,Sand-Birke,0,12.00,15.92,50.00,5.00,0
54.1938819002442,12.1520831749267,25836c99-94a7-48ae-bdbc-a0a6fa46de8a,Picea,Fichte,Picea abies,Gemeine Fichte,0,10.00,25.46,80.00,5.00,0
54.1938520094864,12.1520875559112,93a2c162-de16-4ba0-91d2-65ae9388bf70,Picea,Fichte,Picea abies,Gemeine Fichte,0,10.00,26.10,82.00,5.00,0
54.1942361396966,12.1518983545067,7422a831-bacd-4d07-b59d-5615ee2c12f1,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,24.00,78.94,248.00,13.00,0
54.2011116669434,12.1506475395345,101d528b-d2ec-447d-9175-1fc712c90ccf,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,12.00,30.88,97.00,4.00,0
54.1051272104903,12.176893484474,d7f203cd-dff9-41d8-9a0d-6c9762ec2a7f,Tilia,Linde,Tilia cordata,Winter-Linde,1,12.00,25.00,78.54,5.00,0
54.2015676582195,12.1516798235337,f72eaea2-24f5-422a-b7ba-969eab864e18,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,34.06,107.00,6.00,0
54.201577366306,12.1516557836057,7a62a31d-39f9-446f-b643-f3fedadfed35,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,22.92,72.00,5.00,0
54.2015931783947,12.1516001612171,879580b4-d378-4ab2-8654-11d01412d9a8,Betula,Birke,Betula pendula,Sand-Birke,0,13.00,25.46,80.00,5.00,0
54.2016159685705,12.1515499013914,30292866-32e9-4507-9d99-6dfed75a8008,Fagus,Buche,Fagus sylvatica,Rotbuche,0,16.00,47.11,148.00,12.00,0
54.2016309166375,12.151506024257,77474ab2-b3f8-40e0-8faa-7127f60e71f9,Fagus,Buche,Fagus sylvatica,Rotbuche,0,14.00,26.74,84.00,6.00,0
54.2016754948973,12.151411416274,ee2c009d-2c87-4a6c-8866-000b2fe0f8d0,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,10.00,22.28,70.00,4.00,0
54.2015782751858,12.1512339428132,2f76fb27-d2e2-4529-b452-7dd5f3237d99,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,10.00,20.37,64.00,3.00,0
54.2015644109552,12.1512271066728,b111fcb7-67b0-4281-8261-9c13c87a4f2d,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,10.00,23.55,74.00,4.00,0
54.2015659650747,12.1512445284695,10fe45f1-bf1f-4a54-b0bc-cf99ad45fabb,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,9.00,19.74,62.00,3.00,0
54.2013852943816,12.1510407785392,79a67d02-dc5f-48a4-821b-0d11b10d3c99,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,9.00,19.10,60.00,3.00,0
54.2013852943816,12.1510407785392,5129817e-5b91-4407-850b-5422be008dad,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,10.00,25.15,79.00,3.00,0
54.2013573358253,12.1510173841269,74c24554-aa0e-4841-ae1f-af2eef70691e,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,9.00,28.01,88.00,3.00,0
54.2007503314268,12.1525013769497,1fad2874-7cc4-4102-9801-e0addcca4fcb,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,14.00,34.38,108.00,8.00,0
54.0957271889691,12.1003469567532,e6887667-42ec-416e-8006-10b37c9ec24b,Tilia,Linde,Tilia cordata „Greenspire“,Winter-Linde „Greenspire“,0,6.00,6.37,20.00,1.00,0
54.2009275829142,12.1522710479371,2a8e6ff4-3179-4d6e-8bd0-7939f9ca9b35,Betula,Birke,Betula pendula,Sand-Birke,0,10.00,18.46,58.00,5.00,0
54.1991736278949,12.1497383457129,08d641b3-545d-42e2-8fc5-dcb3f16bdccd,Betula,Birke,Betula pendula,Sand-Birke,0,16.00,29.92,94.00,5.00,0
54.2010176834571,12.1524596093274,94d4746c-a89b-4580-aa90-9069e16d1970,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,18.00,37.56,118.00,6.00,0
54.2007959346245,12.1527397421672,2804a133-5705-43cc-b573-ade34c9e5f5c,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,18.00,29.92,94.00,4.00,0
54.2002558822497,12.1539493448109,a6142e0e-ae28-4455-b702-4a3f644b3615,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,17.00,36.92,116.00,4.00,0
54.2005385033419,12.1510038128043,5ca1caca-9da4-47f1-b75e-e98ea194839d,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,15.00,41.06,129.00,5.00,0
54.200615231745,12.1509167313707,e1cce71c-69b9-4649-a134-ad27e5f4d921,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,14.00,37.56,118.00,6.00,0
54.2002937929043,12.150796037304,0bf77e8f-4d77-41bf-a190-2c3ae12d2e47,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,16.00,56.34,177.00,8.00,0
54.2001383590607,12.1504042391392,b20076b1-cae4-48b3-aec9-be6787169d23,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,10.00,22.28,70.00,4.00,0
54.2001340999627,12.1503207866541,32d1c47d-fbe0-492c-91d0-7e3430a95f66,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,14.00,28.97,91.00,4.00,0
54.2001878797249,12.1501807529091,99131b07-3b10-4c85-9f1a-dbce42fcd2db,Pinus,Kiefer,Pinus sylvestris,Gemeine Kiefer,0,15.00,40.74,128.00,5.00,0
54.085532673427,12.1647050847428,48d8cf26-5c14-49e7-aa5f-e9aceb62f590,Tilia,Linde,Tilia cordata,Winter-Linde,0,16.00,24.51,77.00,9.00,0
54.085552635743,12.1647759787494,49fb1f94-d28b-4231-9d51-1c3fa7e14d58,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,16.00,31.19,98.00,7.00,0
54.0875169553468,12.1650840272421,49042ad8-094f-4a13-8a95-efc3f5c29453,Corylus,Haselnuß,Corylus avellana „Fuscorubra“,Haselnuss „Fuscorubra“,0,6.00,20.37,64.00,4.00,0
54.0874898041789,12.1651146313179,e254b0bf-015a-4630-9890-73cfba70a1f0,Salix,Weide,Salix matsudana „Tortuosa“,Korkenzieher-Weide „Totuosa“,0,11.00,39.15,123.00,7.00,0
54.0752769070638,12.073476613978,b67bd6ff-7c43-4d1f-ae55-97b33774678e,Pyrus,Birne,Pyrus pyraster,Wildbirne,0,5.00,8.00,25.13,1.00,0
54.085575060132,12.1647758841687,155617b6-a4f1-484d-896c-43d4e66c5eef,Tilia,Linde,Tilia cordata,Winter-Linde,0,16.00,24.51,77.00,9.00,0
54.0811875109811,12.1633350468479,d5f8943f-8d47-439e-b84a-28307d62d047,Fraxinus,Esche,Fraxinus species,Esche,0,10.00,14.32,45.00,4.10,0
54.1167901510211,12.1446396501284,82f2c4c0-6935-40a9-bcfc-a58d1f419ebf,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,1,5.00,20.05,63.00,4.00,0
54.0856725826452,12.1650342781978,61701768-5cf9-489d-a306-ab7270f84c2a,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,15.00,42.97,135.00,9.00,0
54.0856880464547,12.1650755055541,9b98a0b2-9341-476d-826a-50f70f53807c,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,15.00,55.70,175.00,9.00,0
54.0857270285209,12.1652041385438,ded34abe-a353-462b-a0ff-1e21e9b2a035,Salix,Weide,Salix alba,Silber-Weide,0,15.00,40.11,126.00,10.00,0
54.0872270523224,12.1653935987512,d9a9744f-4f2c-4fe9-86d6-73dc41cbf431,Salix,Weide,Salix alba,Silber-Weide,0,9.00,72.89,229.00,9.00,0
54.0855152257681,12.1646854603147,0f70c6bf-d921-400f-8fb6-c4c15ca46a42,Tilia,Linde,Tilia cordata,Winter-Linde,0,17.00,40.74,128.00,10.00,0
54.0870514112941,12.1666449706946,b6f7168c-0118-4bd3-afb6-534bd3d38cca,Pinus,Kiefer,Pinus nigra,Schwarz-Kiefer,0,11.00,55.00,172.79,8.00,0
54.1056453402247,12.1111312789171,7ddc05af-e5fd-4535-8bd8-4f8a382f3399,Quercus,Eiche,Quercus rubra,Amerikanische Roteiche,0,18.00,43.61,137.00,8.00,0
54.0858690901889,12.1655969587151,ebf24188-753c-4ad9-8b5d-986e6a29fa3f,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,17.00,53.79,169.00,12.00,0
54.0638413038447,12.1170107223331,013c9082-842f-4f29-8849-f6cbaa1f08c9,Salix,Weide,Salix caprea,Sal-Weide,0,13.00,26.10,82.00,5.00,0
54.1157421390666,12.1438409354179,e6d33743-5fdc-422e-9d73-00110e7d7f1b,Koelreuteria,Blasenbaum,Koelreuteria paniculata,Blasenesche,0,8.00,16.87,53.00,4.00,0
54.0859758025663,12.1657146243966,de6c00a2-a563-4e90-a16c-b3e1146579a3,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,12.00,49.34,155.00,10.00,0
54.0861152069235,12.1664105848099,1ea9b145-234b-4757-a889-82d468b93bd7,Salix,Weide,Salix alba,Silber-Weide,0,16.00,49.66,156.00,9.00,0
54.0869038008761,12.166810108978,ff0c0456-55fd-457c-b4a2-0d5b5f877161,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,24.00,109.82,345.00,18.00,0
54.0874513252059,12.1651605369547,43d0c8a6-a5e5-4721-b8f6-61ce08e46b97,Corylus,Haselnuß,Corylus avellana,Gemeine Hasel,0,7.00,26.42,83.00,5.00,0
54.0868346720378,12.1669594964417,54322f90-58fc-4db6-aa58-96406e3b0b12,Salix,Weide,Salix matsudana „Tortuosa“,Korkenzieher-Weide „Totuosa“,0,8.00,35.01,110.00,6.00,0
54.1294271430494,12.071869553101,03958211-7358-4b60-bf13-0af8d8b58108,Acer,Ahorn,Acer species,Ahorn,0,7.00,35.00,109.96,8.00,0
54.129440013632,12.0717703583474,a66881c4-d7ae-444f-bfca-97872a758094,Acer,Ahorn,Acer species,Ahorn,0,9.00,43.00,135.09,8.00,0
54.1297234576311,12.0715612810846,497cd297-3e0c-4b89-89a0-7b693ef1ea11,Castanea,Edelkastanie,Castanea species,Kastanie,0,6.00,25.00,78.54,6.00,0
54.1296439579525,12.0715864885048,5b835fb8-2310-4334-97fc-7b214d0a4d8a,Castanea,Edelkastanie,Castanea species,Kastanie,0,9.00,48.00,150.80,11.00,0
54.1295581154823,12.0712477784357,f7c4d4c4-a060-431b-b39f-a6fe8b5b6ecc,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,0,6.00,34.00,106.81,9.00,0
54.129369232456,12.0713411796479,24526392-10e0-4144-8dbe-34cc6b95891c,Aesculus,Kastanie,Aesculus species,Rosskastanie,0,8.00,42.00,131.95,10.00,0
54.129725684797,12.0715161139026,82b01518-a997-4169-b8eb-6429b0dfc578,Prunus,Kirsche,Prunus species,Kirsche,0,6.00,23.00,72.26,7.00,0
54.1292658637378,12.0712501900842,3e3c974b-8ad7-495a-88e0-f8d289adcbd4,Pinus,Kiefer,Pinus species,Kiefer,0,9.00,37.00,116.24,7.00,0
54.1296618444394,12.0716896367941,b43407ef-cf2d-43ea-998f-bdf384b01095,Castanea,Edelkastanie,Castanea species,Kastanie,0,9.00,42.00,131.95,10.00,0
54.1292455413931,12.0712759664681,0dc1dea0-e3a5-49d0-89a9-03d33e57620d,Pinus,Kiefer,Pinus species,Kiefer,0,10.00,65.00,204.20,8.50,0
54.1291216159791,12.0713525342863,8099b5b0-6b6b-45b1-8a5f-2a7c47181773,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,0,8.00,40.00,125.66,10.00,0
54.0941706428275,12.1514134445007,820e1470-d1b7-4d7a-b9f4-2c4580fba8c5,Salix,Weide,Salix species,Weide/Kopfbaum,0,3.00,160.00,502.65,2.00,0
54.1297369811756,12.071592323459,22bff2a3-059e-4edc-b6bc-78417fb3d702,Prunus,Kirsche,Prunus species,Kirsche,0,5.00,11.78,37.00,4.60,0
54.1296647171333,12.0712647486291,cf609494-5b9a-416e-951d-c22e2872ba9e,Fraxinus,Esche,Fraxinus ornus,Blumen-Esche,0,4.00,7.00,21.99,2.00,0
54.1994472733872,12.1492952597751,46b0a8bb-452d-4f1c-a1af-9254cb8b1447,Fagus,Buche,Fagus sylvatica,Rotbuche,0,20.00,47.11,148.00,11.00,0
54.1293170488997,12.0713102639478,d60447db-bb95-4c4f-aa50-94688e2b624c,Prunus,Kirsche,Prunus species,Kirsche,0,4.00,23.00,72.26,8.00,0
54.2008758036025,12.149992455072,5e63f643-8f23-4e9c-9c66-aea383f1a91b,Fagus,Buche,Fagus sylvatica,Rotbuche,0,14.00,27.37,86.00,7.00,0
54.1020252214671,12.1689714521615,76e3361b-cbee-4b74-8692-81dfd0deaf20,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,60.00,188.50,12.00,0
54.1019899115095,12.1691138436169,ba21e799-1b51-49b7-ac2d-0898f5654884,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,52.00,163.36,12.00,0
54.1021368758007,12.1681383114155,cf47f91a-e5cc-41d9-a699-d1fee8bd3112,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,58.00,182.21,9.00,0
54.1020941425784,12.1682250630844,9620bba3-2781-4ebe-a764-7177ea60d678,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,66.00,207.35,12.00,0
54.1020600825493,12.1688329157798,02abe99c-de93-49df-8df6-9df377a0454c,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,47.00,147.65,11.00,0
54.1020932663701,12.1686880679513,78af1c14-4833-4b1f-8e61-1cc9ee0d8929,Tilia,Linde,Tilia cordata,Winter-Linde,1,13.00,55.00,172.79,12.00,0
